date;region;cases
2021-03-20;AT-8;26
2021-03-20;AT-9;753
2021-03-21;AT-1;103
2021-03-21;AT-2;111
2021-03-21;AT-3;569
2021-03-21;AT-4;280
2021-03-21;AT-5;179
2021-03-21;AT-6;248
2021-03-21;AT-7;184
2021-03-21;AT-8;47
2021-03-21;AT-9;708
2021-03-22;AT-1;133
2021-03-22;AT-2;185
2021-03-22;AT-3;718
2021-03-22;AT-4;434
2021-03-22;AT-5;205
2021-03-22;AT-6;356
2021-03-22;AT-7;201
2021-03-22;AT-8;68
2021-03-22;AT-9;708
2021-03-23;AT-1;151
2021-03-23;AT-2;178
2021-03-23;AT-3;733
2021-03-23;AT-4;539
2021-03-23;AT-5;302
2021-03-23;AT-6;414
2021-03-23;AT-7;257
2021-03-23;AT-8;44
2021-03-23;AT-9;903
2021-03-24;AT-1;109
2021-03-24;AT-2;167
2021-03-24;AT-3;696
2021-03-24;AT-4;504
2021-03-24;AT-5;261
2021-03-24;AT-6;399
2021-03-24;AT-7;262
2021-03-24;AT-8;94
2021-03-24;AT-9;932
2021-03-25;AT-1;141
2021-03-25;AT-2;124
2021-03-25;AT-3;552
2021-03-25;AT-4;630
2021-03-25;AT-5;199
2021-03-25;AT-6;363
2021-03-25;AT-7;292
2021-03-25;AT-8;71
2021-03-25;AT-9;825
2021-03-26;AT-1;124
2021-03-26;AT-2;163
2021-03-26;AT-3;746
2021-03-26;AT-4;460
2021-03-26;AT-5;223
2021-03-26;AT-6;124
2021-03-26;AT-7;337
2021-03-26;AT-8;98
2021-03-26;AT-9;1005
2021-03-27;AT-1;94
2021-03-27;AT-2;147
2021-03-27;AT-3;479
2021-03-27;AT-4;458
2021-03-27;AT-5;134
2021-03-27;AT-6;284
2021-03-27;AT-7;212
2021-03-27;AT-8;52
2021-03-27;AT-9;776
2021-03-28;AT-1;102
2021-03-28;AT-2;146
2021-03-28;AT-3;740
2021-03-28;AT-4;347
2021-03-28;AT-5;157
2021-03-28;AT-6;558
2021-03-28;AT-7;236
2021-03-28;AT-8;67
2021-03-28;AT-9;874
2021-03-29;AT-1;110
2021-03-29;AT-2;150
2021-03-29;AT-3;677
2021-03-29;AT-4;414
2021-03-29;AT-5;148
2021-03-29;AT-6;273
2021-03-29;AT-7;278
2021-03-29;AT-8;62
2021-03-29;AT-9;668
2021-03-30;AT-1;118
2021-03-30;AT-2;149
2021-03-30;AT-3;592
2021-03-30;AT-4;513
2021-03-30;AT-5;247
2021-03-30;AT-6;196
2021-03-30;AT-7;284
2021-03-30;AT-8;73
2021-03-30;AT-9;944
2021-03-31;AT-1;110
2021-03-31;AT-2;207
2021-03-31;AT-3;694
2021-03-31;AT-4;524
2021-03-31;AT-5;187
2021-03-31;AT-6;294
2021-03-31;AT-7;267
2021-03-31;AT-8;85
2021-03-31;AT-9;1007
2021-04-01;AT-1;87
2021-04-01;AT-2;165
2021-04-01;AT-3;671
2021-04-01;AT-4;469
2021-04-01;AT-5;213
2021-04-01;AT-6;405
2021-04-01;AT-7;202
2021-04-01;AT-8;72
2021-04-01;AT-9;790
2021-04-02;AT-1;75
2021-04-02;AT-2;186
2021-04-02;AT-3;714
2021-04-02;AT-4;402
2021-04-02;AT-5;218
2021-04-02;AT-6;319
2021-04-02;AT-7;246
2021-04-02;AT-8;102
2021-04-02;AT-9;1031
2021-04-03;AT-1;116
2021-04-03;AT-2;171
2021-04-03;AT-3;826
2021-04-03;AT-4;397
2021-04-03;AT-5;122
2021-04-03;AT-6;430
2021-04-03;AT-7;158
2021-04-03;AT-8;66
2021-04-03;AT-9;526
2021-04-04;AT-1;32
2021-04-04;AT-2;124
2021-04-04;AT-3;463
2021-04-04;AT-4;415
2021-04-04;AT-5;120
2021-04-04;AT-6;262
2021-04-04;AT-7;200
2021-04-04;AT-8;30
2021-04-04;AT-9;679
2021-04-05;AT-1;48
2021-04-05;AT-2;131
2021-04-05;AT-3;407
2021-04-05;AT-4;324
2021-04-05;AT-5;110
2021-04-05;AT-6;226
2021-04-05;AT-7;165
2021-04-05;AT-8;24
2021-04-05;AT-9;568
2021-04-06;AT-1;163
2021-04-06;AT-2;165
2021-04-06;AT-3;466
2021-04-06;AT-4;455
2021-04-06;AT-5;200
2021-04-06;AT-6;311
2021-04-06;AT-7;208
2021-04-06;AT-8;116
2021-04-06;AT-9;744
2021-04-07;AT-1;94
2021-04-07;AT-2;149
2021-04-07;AT-3;351
2021-04-07;AT-4;496
2021-04-07;AT-5;219
2021-04-07;AT-6;223
2021-04-07;AT-7;222
2021-04-07;AT-8;102
2021-04-07;AT-9;989
2021-04-08;AT-1;70
2021-04-08;AT-2;223
2021-04-08;AT-3;460
2021-04-08;AT-4;459
2021-04-08;AT-5;156
2021-04-08;AT-6;224
2021-04-08;AT-7;220
2021-04-08;AT-8;108
2021-04-08;AT-9;560
2021-04-09;AT-1;67
2021-04-09;AT-2;204
2021-04-09;AT-3;693
2021-04-09;AT-4;522
2021-04-09;AT-5;218
2021-04-09;AT-6;522
2021-04-09;AT-7;182
2021-04-09;AT-8;96
2021-04-09;AT-9;933
2021-04-10;AT-1;47
2021-04-10;AT-2;118
2021-04-10;AT-3;324
2021-04-10;AT-4;410
2021-04-10;AT-5;85
2021-04-10;AT-6;244
2021-04-10;AT-7;133
2021-04-10;AT-8;92
2021-04-10;AT-9;505
2021-04-11;AT-1;47
2021-04-11;AT-2;138
2021-04-11;AT-3;501
2021-04-11;AT-4;324
2021-04-11;AT-5;73
2021-04-11;AT-6;226
2021-04-11;AT-7;200
2021-04-11;AT-8;75
2021-04-11;AT-9;467
2021-04-12;AT-1;65
2021-04-12;AT-2;150
2021-04-12;AT-3;367
2021-04-12;AT-4;368
2021-04-12;AT-5;130
2021-04-12;AT-6;267
2021-04-12;AT-7;181
2021-04-12;AT-8;96
2021-04-12;AT-9;598
2021-04-13;AT-1;76
2021-04-13;AT-2;194
2021-04-13;AT-3;479
2021-04-13;AT-4;516
2021-04-13;AT-5;212
2021-04-13;AT-6;331
2021-04-13;AT-7;270
2021-04-13;AT-8;93
2021-04-13;AT-9;989
2021-04-14;AT-1;56
2021-04-14;AT-2;158
2021-04-14;AT-3;402
2021-04-14;AT-4;546
2021-04-14;AT-5;202
2021-04-14;AT-6;294
2021-04-14;AT-7;256
2021-04-14;AT-8;116
2021-04-14;AT-9;683
2021-04-15;AT-1;36
2021-04-15;AT-2;165
2021-04-15;AT-3;363
2021-04-15;AT-4;362
2021-04-15;AT-5;103
2021-04-15;AT-6;335
2021-04-15;AT-7;242
2021-04-15;AT-8;88
2021-04-15;AT-9;636
2021-04-16;AT-1;55
2021-04-16;AT-2;145
2021-04-16;AT-3;381
2021-04-16;AT-4;460
2021-04-16;AT-5;156
2021-04-16;AT-6;253
2021-04-16;AT-7;217
2021-04-16;AT-8;76
2021-04-16;AT-9;606
2021-04-17;AT-1;51
2021-04-17;AT-2;135
2021-04-17;AT-3;369
2021-04-17;AT-4;368
2021-04-17;AT-5;110
2021-04-17;AT-6;315
2021-04-17;AT-7;164
2021-04-17;AT-8;74
2021-04-17;AT-9;441
2021-04-18;AT-1;23
2021-04-18;AT-2;94
2021-04-18;AT-3;324
2021-04-18;AT-4;338
2021-04-18;AT-5;106
2021-04-18;AT-6;190
2021-04-18;AT-7;194
2021-04-18;AT-8;131
2021-04-18;AT-9;607
2021-04-19;AT-1;55
2021-04-19;AT-2;141
2021-04-19;AT-3;237
2021-04-19;AT-4;326
2021-04-19;AT-5;213
2021-04-19;AT-6;324
2021-04-19;AT-7;264
2021-04-19;AT-8;99
2021-04-19;AT-9;415
2021-04-20;AT-1;53
2021-04-20;AT-2;171
2021-04-20;AT-3;306
2021-04-20;AT-4;492
2021-04-20;AT-5;160
2021-04-20;AT-6;333
2021-04-20;AT-7;283
2021-04-20;AT-8;111
2021-04-20;AT-9;605
2021-04-21;AT-1;64
2021-04-21;AT-2;108
2021-04-21;AT-3;355
2021-04-21;AT-4;484
2021-04-21;AT-5;141
2021-04-21;AT-6;433
2021-04-21;AT-7;201
2021-04-21;AT-8;137
2021-04-21;AT-9;685
2021-04-22;AT-1;38
2021-04-22;AT-2;162
2021-04-22;AT-3;369
2021-04-22;AT-4;417
2021-04-22;AT-5;192
2021-04-22;AT-6;345
2021-04-22;AT-7;234
2021-04-22;AT-8;173
2021-04-22;AT-9;540
2021-04-23;AT-1;42
2021-04-23;AT-2;142
2021-04-23;AT-3;265
2021-04-23;AT-4;394
2021-04-23;AT-5;104
2021-04-23;AT-6;288
2021-04-23;AT-7;161
2021-04-23;AT-8;129
2021-04-23;AT-9;430
2021-04-24;AT-1;18
2021-04-24;AT-2;111
2021-04-24;AT-3;254
2021-04-24;AT-4;388
2021-04-24;AT-5;118
2021-04-24;AT-6;312
2021-04-24;AT-7;161
2021-04-24;AT-8;157
2021-04-24;AT-9;369
2021-04-25;AT-1;54
2021-04-25;AT-2;95
2021-04-25;AT-3;228
2021-04-25;AT-4;271
2021-04-25;AT-5;103
2021-04-25;AT-6;247
2021-04-25;AT-7;128
2021-04-25;AT-8;124
2021-04-25;AT-9;325
2021-04-26;AT-1;25
2021-04-26;AT-2;110
2021-04-26;AT-3;319
2021-04-26;AT-4;301
2021-04-26;AT-5;200
2021-04-26;AT-6;309
2021-04-26;AT-7;208
2021-04-26;AT-8;100
2021-04-26;AT-9;328
2021-04-27;AT-1;48
2021-04-27;AT-2;156
2021-04-27;AT-3;300
2021-04-27;AT-4;369
2021-04-27;AT-5;153
2021-04-27;AT-6;270
2021-04-27;AT-7;228
2021-04-27;AT-8;160
2021-04-27;AT-9;574
2021-04-28;AT-1;46
2021-04-28;AT-2;123
2021-04-28;AT-3;257
2021-04-28;AT-4;386
2021-04-28;AT-5;158
2021-04-28;AT-6;372
2021-04-28;AT-7;222
2021-04-28;AT-8;130
2021-04-28;AT-9;448
2021-04-29;AT-1;45
2021-04-29;AT-2;137
2021-04-29;AT-3;252
2021-04-29;AT-4;367
2021-04-29;AT-5;96
2021-04-29;AT-6;376
2021-04-29;AT-7;193
2021-04-29;AT-8;157
2021-04-29;AT-9;482
2021-04-30;AT-1;30
2021-04-30;AT-2;95
2021-04-30;AT-3;212
2021-04-30;AT-4;315
2021-04-30;AT-5;118
2021-04-30;AT-6;248
2021-04-30;AT-7;135
2021-04-30;AT-8;148
2021-04-30;AT-9;343
2021-05-01;AT-1;29
2021-05-01;AT-2;118
2021-05-01;AT-3;154
2021-05-01;AT-4;298
2021-05-01;AT-5;80
2021-05-01;AT-6;232
2021-05-01;AT-7;177
2021-05-01;AT-8;97
2021-05-01;AT-9;347
2021-05-02;AT-1;23
2021-05-02;AT-2;62
2021-05-02;AT-3;175
2021-05-02;AT-4;180
2021-05-02;AT-5;55
2021-05-02;AT-6;189
2021-05-02;AT-7;117
2021-05-02;AT-8;90
2021-05-02;AT-9;208
2021-05-03;AT-1;16
2021-05-03;AT-2;118
2021-05-03;AT-3;202
2021-05-03;AT-4;260
2021-05-03;AT-5;105
2021-05-03;AT-6;230
2021-05-03;AT-7;192
2021-05-03;AT-8;100
2021-05-03;AT-9;198
2021-05-04;AT-1;35
2021-05-04;AT-2;109
2021-05-04;AT-3;178
2021-05-04;AT-4;346
2021-05-04;AT-5;96
2021-05-04;AT-6;280
2021-05-04;AT-7;138
2021-05-04;AT-8;94
2021-05-04;AT-9;426
2021-05-05;AT-1;28
2021-05-05;AT-2;90
2021-05-05;AT-3;166
2021-05-05;AT-4;283
2021-05-05;AT-5;70
2021-05-05;AT-6;278
2021-05-05;AT-7;118
2021-05-05;AT-8;90
2021-05-05;AT-9;256
2021-05-06;AT-1;27
2021-05-06;AT-2;87
2021-05-06;AT-3;176
2021-05-06;AT-4;222
2021-05-06;AT-5;82
2021-05-06;AT-6;293
2021-05-06;AT-7;100
2021-05-06;AT-8;124
2021-05-06;AT-9;266
2021-05-07;AT-1;18
2021-05-07;AT-2;68
2021-05-07;AT-3;133
2021-05-07;AT-4;221
2021-05-07;AT-5;62
2021-05-07;AT-6;223
2021-05-07;AT-7;122
2021-05-07;AT-8;131
2021-05-07;AT-9;163
2021-05-08;AT-1;10
2021-05-08;AT-2;73
2021-05-08;AT-3;188
2021-05-08;AT-4;191
2021-05-08;AT-5;46
2021-05-08;AT-6;168
2021-05-08;AT-7;92
2021-05-08;AT-8;61
2021-05-08;AT-9;224
2021-05-09;AT-1;16
2021-05-09;AT-2;32
2021-05-09;AT-3;88
2021-05-09;AT-4;107
2021-05-09;AT-5;43
2021-05-09;AT-6;162
2021-05-09;AT-7;75
2021-05-09;AT-8;45
2021-05-09;AT-9;170
2021-05-10;AT-1;19
2021-05-10;AT-2;87
2021-05-10;AT-3;152
2021-05-10;AT-4;129
2021-05-10;AT-5;55
2021-05-10;AT-6;131
2021-05-10;AT-7;114
2021-05-10;AT-8;65
2021-05-10;AT-9;163
2021-05-11;AT-1;19
2021-05-11;AT-2;70
2021-05-11;AT-3;142
2021-05-11;AT-4;216
2021-05-11;AT-5;45
2021-05-11;AT-6;196
2021-05-11;AT-7;100
2021-05-11;AT-8;90
2021-05-11;AT-9;275
2021-05-12;AT-1;10
2021-05-12;AT-2;71
2021-05-12;AT-3;128
2021-05-12;AT-4;159
2021-05-12;AT-5;51
2021-05-12;AT-6;174
2021-05-12;AT-7;143
2021-05-12;AT-8;65
2021-05-12;AT-9;180
2021-05-13;AT-1;20
2021-05-13;AT-2;72
2021-05-13;AT-3;112
2021-05-13;AT-4;132
2021-05-13;AT-5;40
2021-05-13;AT-6;121
2021-05-13;AT-7;80
2021-05-13;AT-8;86
2021-05-13;AT-9;186
2021-05-14;AT-1;12
2021-05-14;AT-2;37
2021-05-14;AT-3;97
2021-05-14;AT-4;140
2021-05-14;AT-5;37
2021-05-14;AT-6;98
2021-05-14;AT-7;72
2021-05-14;AT-8;49
2021-05-14;AT-9;90
2021-05-15;AT-1;9
2021-05-15;AT-2;37
2021-05-15;AT-3;94
2021-05-15;AT-4;88
2021-05-15;AT-5;28
2021-05-15;AT-6;114
2021-05-15;AT-7;64
2021-05-15;AT-8;66
2021-05-15;AT-9;183
2021-05-16;AT-1;5
2021-05-16;AT-2;27
2021-05-16;AT-3;52
2021-05-16;AT-4;134
2021-05-16;AT-5;30
2021-05-16;AT-6;89
2021-05-16;AT-7;57
2021-05-16;AT-8;44
2021-05-16;AT-9;81
2021-05-17;AT-1;18
2021-05-17;AT-2;40
2021-05-17;AT-3;123
2021-05-17;AT-4;103
2021-05-17;AT-5;17
2021-05-17;AT-6;87
2021-05-17;AT-7;108
2021-05-17;AT-8;35
2021-05-17;AT-9;102
2021-05-18;AT-1;20
2021-05-18;AT-2;53
2021-05-18;AT-3;108
2021-05-18;AT-4;170
2021-05-18;AT-5;36
2021-05-18;AT-6;110
2021-05-18;AT-7;89
2021-05-18;AT-8;58
2021-05-18;AT-9;197
2021-05-19;AT-1;16
2021-05-19;AT-2;43
2021-05-19;AT-3;89
2021-05-19;AT-4;97
2021-05-19;AT-5;28
2021-05-19;AT-6;101
2021-05-19;AT-7;84
2021-05-19;AT-8;36
2021-05-19;AT-9;111
2021-05-20;AT-1;12
2021-05-20;AT-2;42
2021-05-20;AT-3;86
2021-05-20;AT-4;149
2021-05-20;AT-5;36
2021-05-20;AT-6;97
2021-05-20;AT-7;65
2021-05-20;AT-8;53
2021-05-20;AT-9;117
2021-05-21;AT-1;4
2021-05-21;AT-2;33
2021-05-21;AT-3;94
2021-05-21;AT-4;110
2021-05-21;AT-5;18
2021-05-21;AT-6;106
2021-05-21;AT-7;68
2021-05-21;AT-8;31
2021-05-21;AT-9;100
2021-05-22;AT-1;5
2021-05-22;AT-2;24
2021-05-22;AT-3;66
2021-05-22;AT-4;97
2021-05-22;AT-5;27
2021-05-22;AT-6;72
2021-05-22;AT-7;61
2021-05-22;AT-8;45
2021-05-22;AT-9;110
2021-05-23;AT-1;5
2021-05-23;AT-2;7
2021-05-23;AT-3;62
2021-05-23;AT-4;53
2021-05-23;AT-5;31
2021-05-23;AT-6;41
2021-05-23;AT-7;41
2021-05-23;AT-8;41
2021-05-23;AT-9;65
2021-05-24;AT-1;16
2021-05-24;AT-2;30
2021-05-24;AT-3;62
2021-05-24;AT-4;61
2021-05-24;AT-5;11
2021-05-24;AT-6;52
2021-05-24;AT-7;32
2021-05-24;AT-8;28
2021-05-24;AT-9;114
2021-05-25;AT-1;11
2021-05-25;AT-2;24
2021-05-25;AT-3;101
2021-05-25;AT-4;91
2021-05-25;AT-5;17
2021-05-25;AT-6;49
2021-05-25;AT-7;58
2021-05-25;AT-8;67
2021-05-25;AT-9;55
2021-05-26;AT-1;12
2021-05-26;AT-2;26
2021-05-26;AT-3;112
2021-05-26;AT-4;121
2021-05-26;AT-5;26
2021-05-26;AT-6;87
2021-05-26;AT-7;61
2021-05-26;AT-8;57
2021-05-26;AT-9;104
2021-05-27;AT-1;8
2021-05-27;AT-2;19
2021-05-27;AT-3;94
2021-05-27;AT-4;106
2021-05-27;AT-5;18
2021-05-27;AT-6;56
2021-05-27;AT-7;57
2021-05-27;AT-8;59
2021-05-27;AT-9;120
2021-05-28;AT-1;5
2021-05-28;AT-2;18
2021-05-28;AT-3;83
2021-05-28;AT-4;59
2021-05-28;AT-5;18
2021-05-28;AT-6;43
2021-05-28;AT-7;74
2021-05-28;AT-8;38
2021-05-28;AT-9;86
2021-05-29;AT-1;12
2021-05-29;AT-2;35
2021-05-29;AT-3;70
2021-05-29;AT-4;62
2021-05-29;AT-5;18
2021-05-29;AT-6;68
2021-05-29;AT-7;31
2021-05-29;AT-8;25
2021-05-29;AT-9;64
2021-05-30;AT-1;1
2021-05-30;AT-2;8
2021-05-30;AT-3;61
2021-05-30;AT-4;51
2021-05-30;AT-5;15
2021-05-30;AT-6;43
2021-05-30;AT-7;44
2021-05-30;AT-8;59
2021-05-30;AT-9;44
2021-05-31;AT-1;3
2021-05-31;AT-2;26
2021-05-31;AT-3;67
2021-05-31;AT-4;58
2021-05-31;AT-5;14
2021-05-31;AT-6;47
2021-05-31;AT-7;63
2021-05-31;AT-8;43
2021-05-31;AT-9;38
2021-06-01;AT-1;12
2021-06-01;AT-2;25
2021-06-01;AT-3;61
2021-06-01;AT-4;77
2021-06-01;AT-5;7
2021-06-01;AT-6;49
2021-06-01;AT-7;56
2021-06-01;AT-8;56
2021-06-01;AT-9;146
2021-06-02;AT-1;4
2021-06-02;AT-2;19
2021-06-02;AT-3;43
2021-06-02;AT-4;45
2021-06-02;AT-5;14
2021-06-02;AT-6;37
2021-06-02;AT-7;63
2021-06-02;AT-8;36
2021-06-02;AT-9;44
2021-06-03;AT-1;6
2021-06-03;AT-2;13
2021-06-03;AT-3;75
2021-06-03;AT-4;45
2021-06-03;AT-5;13
2021-06-03;AT-6;45
2021-06-03;AT-7;44
2021-06-03;AT-8;14
2021-06-03;AT-9;96
2021-06-04;AT-1;2
2021-06-04;AT-2;14
2021-06-04;AT-3;51
2021-06-04;AT-4;43
2021-06-04;AT-5;12
2021-06-04;AT-6;34
2021-06-04;AT-7;45
2021-06-04;AT-8;14
2021-06-04;AT-9;69
2021-06-05;AT-1;0
2021-06-05;AT-2;16
2021-06-05;AT-3;60
2021-06-05;AT-4;46
2021-06-05;AT-5;12
2021-06-05;AT-6;24
2021-06-05;AT-7;48
2021-06-05;AT-8;34
2021-06-05;AT-9;86
2021-06-06;AT-1;3
2021-06-06;AT-2;20
2021-06-06;AT-3;41
2021-06-06;AT-4;58
2021-06-06;AT-5;3
2021-06-06;AT-6;51
2021-06-06;AT-7;46
2021-06-06;AT-8;16
2021-06-06;AT-9;73
2021-06-07;AT-1;4
2021-06-07;AT-2;23
2021-06-07;AT-3;57
2021-06-07;AT-4;43
2021-06-07;AT-5;14
2021-06-07;AT-6;28
2021-06-07;AT-7;60
2021-06-07;AT-8;8
2021-06-07;AT-9;70
2021-06-08;AT-1;13
2021-06-08;AT-2;11
2021-06-08;AT-3;69
2021-06-08;AT-4;51
2021-06-08;AT-5;6
2021-06-08;AT-6;41
2021-06-08;AT-7;26
2021-06-08;AT-8;36
2021-06-08;AT-9;103
2021-06-09;AT-1;2
2021-06-09;AT-2;22
2021-06-09;AT-3;53
2021-06-09;AT-4;45
2021-06-09;AT-5;6
2021-06-09;AT-6;27
2021-06-09;AT-7;31
2021-06-09;AT-8;12
2021-06-09;AT-9;89
2021-06-10;AT-1;6
2021-06-10;AT-2;8
2021-06-10;AT-3;36
2021-06-10;AT-4;32
2021-06-10;AT-5;2
2021-06-10;AT-6;5
2021-06-10;AT-7;31
2021-06-10;AT-8;8
2021-06-10;AT-9;98
2021-06-11;AT-1;4
2021-06-11;AT-2;11
2021-06-11;AT-3;34
2021-06-11;AT-4;28
2021-06-11;AT-5;10
2021-06-11;AT-6;17
2021-06-11;AT-7;16
2021-06-11;AT-8;10
2021-06-11;AT-9;68
2021-06-12;AT-1;1
2021-06-12;AT-2;5
2021-06-12;AT-3;23
2021-06-12;AT-4;22
2021-06-12;AT-5;8
2021-06-12;AT-6;11
2021-06-12;AT-7;29
2021-06-12;AT-8;10
2021-06-12;AT-9;98
2021-06-13;AT-1;2
2021-06-13;AT-2;1
2021-06-13;AT-3;21
2021-06-13;AT-4;17
2021-06-13;AT-5;2
2021-06-13;AT-6;5
2021-06-13;AT-7;11
2021-06-13;AT-8;8
2021-06-13;AT-9;36
2021-06-14;AT-1;3
2021-06-14;AT-2;5
2021-06-14;AT-3;20
2021-06-14;AT-4;14
2021-06-14;AT-5;17
2021-06-14;AT-6;7
2021-06-14;AT-7;14
2021-06-14;AT-8;5
2021-06-14;AT-9;62
2021-06-15;AT-1;7
2021-06-15;AT-2;6
2021-06-15;AT-3;21
2021-06-15;AT-4;24
2021-06-15;AT-5;7
2021-06-15;AT-6;17
2021-06-15;AT-7;7
2021-06-15;AT-8;6
2021-06-15;AT-9;85
2021-06-16;AT-1;5
2021-06-16;AT-2;8
2021-06-16;AT-3;29
2021-06-16;AT-4;14
2021-06-16;AT-5;7
2021-06-16;AT-6;5
2021-06-16;AT-7;11
2021-06-16;AT-8;2
2021-06-16;AT-9;90
2021-06-17;AT-1;10
2021-06-17;AT-2;6
2021-06-17;AT-3;25
2021-06-17;AT-4;9
2021-06-17;AT-5;6
2021-06-17;AT-6;7
2021-06-17;AT-7;9
2021-06-17;AT-8;6
2021-06-17;AT-9;53
2021-06-18;AT-1;5
2021-06-18;AT-2;6
2021-06-18;AT-3;34
2021-06-18;AT-4;14
2021-06-18;AT-5;4
2021-06-18;AT-6;5
2021-06-18;AT-7;8
2021-06-18;AT-8;10
2021-06-18;AT-9;63
2021-06-19;AT-1;0
2021-06-19;AT-2;9
2021-06-19;AT-3;24
2021-06-19;AT-4;12
2021-06-19;AT-5;2
2021-06-19;AT-6;7
2021-06-19;AT-7;6
2021-06-19;AT-8;6
2021-06-19;AT-9;42
2021-06-20;AT-1;4
2021-06-20;AT-2;2
2021-06-20;AT-3;10
2021-06-20;AT-4;8
2021-06-20;AT-5;5
2021-06-20;AT-6;6
2021-06-20;AT-7;8
2021-06-20;AT-8;8
2021-06-20;AT-9;64
2021-06-21;AT-1;8
2021-06-21;AT-2;1
2021-06-21;AT-3;18
2021-06-21;AT-4;14
2021-06-21;AT-5;4
2021-06-21;AT-6;8
2021-06-21;AT-7;8
2021-06-21;AT-8;10
2021-06-21;AT-9;31
2021-06-22;AT-1;3
2021-06-22;AT-2;3
2021-06-22;AT-3;14
2021-06-22;AT-4;22
2021-06-22;AT-5;4
2021-06-22;AT-6;4
2021-06-22;AT-7;4
2021-06-22;AT-8;5
2021-06-22;AT-9;57
2021-06-23;AT-1;5
2021-06-23;AT-2;1
2021-06-23;AT-3;15
2021-06-23;AT-4;9
2021-06-23;AT-5;6
2021-06-23;AT-6;5
2021-06-23;AT-7;6
2021-06-23;AT-8;3
2021-06-23;AT-9;49
2021-06-24;AT-1;9
2021-06-24;AT-2;1
2021-06-24;AT-3;25
2021-06-24;AT-4;15
2021-06-24;AT-5;3
2021-06-24;AT-6;3
2021-06-24;AT-7;5
2021-06-24;AT-8;4
2021-06-24;AT-9;43
2021-06-25;AT-1;4
2021-06-25;AT-2;4
2021-06-25;AT-3;16
2021-06-25;AT-4;12
2021-06-25;AT-5;1
2021-06-25;AT-6;10
2021-06-25;AT-7;5
2021-06-25;AT-8;3
2021-06-25;AT-9;62
2021-06-26;AT-1;1
2021-06-26;AT-2;1
2021-06-26;AT-3;12
2021-06-26;AT-4;9
2021-06-26;AT-5;2
2021-06-26;AT-6;2
2021-06-26;AT-7;2
2021-06-26;AT-8;1
2021-06-26;AT-9;36
2021-06-27;AT-1;2
2021-06-27;AT-2;0
2021-06-27;AT-3;13
2021-06-27;AT-4;3
2021-06-27;AT-5;4
2021-06-27;AT-6;2
2021-06-27;AT-7;2
2021-06-27;AT-8;5
2021-06-27;AT-9;42
2021-06-28;AT-1;7
2021-06-28;AT-2;2
2021-06-28;AT-3;20
2021-06-28;AT-4;10
2021-06-28;AT-5;0
2021-06-28;AT-6;8
2021-06-28;AT-7;4
2021-06-28;AT-8;4
2021-06-28;AT-9;38
2021-06-29;AT-1;7
2021-06-29;AT-2;2
2021-06-29;AT-3;14
2021-06-29;AT-4;12
2021-06-29;AT-5;3
2021-06-29;AT-6;6
2021-06-29;AT-7;2
2021-06-29;AT-8;2
2021-06-29;AT-9;58
2021-06-30;AT-1;1
2021-06-30;AT-2;0
2021-06-30;AT-3;21
2021-06-30;AT-4;8
2021-06-30;AT-5;1
2021-06-30;AT-6;4
2021-06-30;AT-7;2
2021-06-30;AT-8;2
2021-06-30;AT-9;41
2021-07-01;AT-1;0
2021-07-01;AT-2;0
2021-07-01;AT-3;21
2021-07-01;AT-4;15
2021-07-01;AT-5;5
2021-07-01;AT-6;4
2021-07-01;AT-7;2
2021-07-01;AT-8;6
2021-07-01;AT-9;55
2021-07-02;AT-1;7
2021-07-02;AT-2;1
2021-07-02;AT-3;15
2021-07-02;AT-4;8
2021-07-02;AT-5;4
2021-07-02;AT-6;4
2021-07-02;AT-7;1
2021-07-02;AT-8;2
2021-07-02;AT-9;62
2021-07-03;AT-1;3
2021-07-03;AT-2;0
2021-07-03;AT-3;11
2021-07-03;AT-4;7
2021-07-03;AT-5;3
2021-07-03;AT-6;6
2021-07-03;AT-7;1
2021-07-03;AT-8;4
2021-07-03;AT-9;33
2021-07-04;AT-1;2
2021-07-04;AT-2;0
2021-07-04;AT-3;3
2021-07-04;AT-4;11
2021-07-04;AT-5;3
2021-07-04;AT-6;3
2021-07-04;AT-7;8
2021-07-04;AT-8;0
2021-07-04;AT-9;43
2021-07-05;AT-1;9
2021-07-05;AT-2;1
2021-07-05;AT-3;13
2021-07-05;AT-4;5
2021-07-05;AT-5;1
2021-07-05;AT-6;6
2021-07-05;AT-7;9
2021-07-05;AT-8;0
2021-07-05;AT-9;59
2021-07-06;AT-1;6
2021-07-06;AT-2;2
2021-07-06;AT-3;27
2021-07-06;AT-4;25
2021-07-06;AT-5;3
2021-07-06;AT-6;9
2021-07-06;AT-7;6
2021-07-06;AT-8;3
2021-07-06;AT-9;46
2021-07-07;AT-1;3
2021-07-07;AT-2;1
2021-07-07;AT-3;21
2021-07-07;AT-4;22
2021-07-07;AT-5;5
2021-07-07;AT-6;9
2021-07-07;AT-7;10
2021-07-07;AT-8;1
2021-07-07;AT-9;76
2021-07-08;AT-1;2
2021-07-08;AT-2;19
2021-07-08;AT-3;19
2021-07-08;AT-4;27
2021-07-08;AT-5;6
2021-07-08;AT-6;13
2021-07-08;AT-7;36
2021-07-08;AT-8;4
2021-07-08;AT-9;72
2021-07-09;AT-1;1
2021-07-09;AT-2;7
2021-07-09;AT-3;24
2021-07-09;AT-4;20
2021-07-09;AT-5;3
2021-07-09;AT-6;22
2021-07-09;AT-7;21
