date;region;shotNo;doses
2021-01-20;AT-2;1;915
2021-01-20;AT-2;2;4
2021-01-20;AT-2;3;0
2021-01-20;AT-2;4;0
2021-01-20;AT-3;1;4386
2021-01-20;AT-3;2;541
2021-01-20;AT-3;3;0
2021-01-20;AT-3;4;0
2021-01-20;AT-4;1;4966
2021-01-20;AT-4;2;59
2021-01-20;AT-4;3;0
2021-01-20;AT-4;4;0
2021-01-20;AT-5;1;871
2021-01-20;AT-5;2;22
2021-01-20;AT-5;3;0
2021-01-20;AT-5;4;0
2021-01-20;AT-6;1;4293
2021-01-20;AT-6;2;6
2021-01-20;AT-6;3;0
2021-01-20;AT-6;4;0
2021-01-20;AT-7;1;1623
2021-01-20;AT-7;2;5
2021-01-20;AT-7;3;0
2021-01-20;AT-7;4;0
2021-01-20;AT-8;1;257
2021-01-20;AT-8;2;1
2021-01-20;AT-8;3;0
2021-01-20;AT-8;4;0
2021-01-20;AT-9;1;4256
2021-01-20;AT-9;2;686
2021-01-20;AT-9;3;0
2021-01-20;AT-9;4;0
2021-01-21;AT-1;1;463
2021-01-21;AT-1;2;0
2021-01-21;AT-1;3;0
2021-01-21;AT-1;4;0
2021-01-21;AT-2;1;650
2021-01-21;AT-2;2;0
2021-01-21;AT-2;3;0
2021-01-21;AT-2;4;0
2021-01-21;AT-3;1;3255
2021-01-21;AT-3;2;164
2021-01-21;AT-3;3;0
2021-01-21;AT-3;4;0
2021-01-21;AT-4;1;5658
2021-01-21;AT-4;2;3
2021-01-21;AT-4;3;0
2021-01-21;AT-4;4;0
2021-01-21;AT-5;1;1570
2021-01-21;AT-5;2;2
2021-01-21;AT-5;3;0
2021-01-21;AT-5;4;0
2021-01-21;AT-6;1;2742
2021-01-21;AT-6;2;0
2021-01-21;AT-6;3;0
2021-01-21;AT-6;4;0
2021-01-21;AT-7;1;638
2021-01-21;AT-7;2;0
2021-01-21;AT-7;3;0
2021-01-21;AT-7;4;0
2021-01-21;AT-8;1;114
2021-01-21;AT-8;2;0
2021-01-21;AT-8;3;0
2021-01-21;AT-8;4;0
2021-01-21;AT-9;1;4546
2021-01-21;AT-9;2;8
2021-01-21;AT-9;3;0
2021-01-21;AT-9;4;0
2021-01-22;AT-1;1;243
2021-01-22;AT-1;2;10
2021-01-22;AT-1;3;0
2021-01-22;AT-1;4;0
2021-01-22;AT-2;1;334
2021-01-22;AT-2;2;1
2021-01-22;AT-2;3;0
2021-01-22;AT-2;4;0
2021-01-22;AT-3;1;1641
2021-01-22;AT-3;2;239
2021-01-22;AT-3;3;0
2021-01-22;AT-3;4;0
2021-01-22;AT-4;1;2861
2021-01-22;AT-4;2;3
2021-01-22;AT-4;3;0
2021-01-22;AT-4;4;0
2021-01-22;AT-5;1;489
2021-01-22;AT-5;2;1
2021-01-22;AT-5;3;0
2021-01-22;AT-5;4;0
2021-01-22;AT-6;1;1493
2021-01-22;AT-6;2;5
2021-01-22;AT-6;3;0
2021-01-22;AT-6;4;0
2021-01-22;AT-7;1;373
2021-01-22;AT-7;2;4
2021-01-22;AT-7;3;0
2021-01-22;AT-7;4;0
2021-01-22;AT-8;1;208
2021-01-22;AT-8;2;1
2021-01-22;AT-8;3;0
2021-01-22;AT-8;4;0
2021-01-22;AT-9;1;3323
2021-01-22;AT-9;2;331
2021-01-22;AT-9;3;0
2021-01-22;AT-9;4;0
2021-01-23;AT-1;1;26
2021-01-23;AT-1;2;0
2021-01-23;AT-1;3;0
2021-01-23;AT-1;4;0
2021-01-23;AT-2;1;1240
2021-01-23;AT-2;2;0
2021-01-23;AT-2;3;0
2021-01-23;AT-2;4;0
2021-01-23;AT-3;1;239
2021-01-23;AT-3;2;1
2021-01-23;AT-3;3;0
2021-01-23;AT-3;4;0
2021-01-23;AT-4;1;686
2021-01-23;AT-4;2;3
2021-01-23;AT-4;3;0
2021-01-23;AT-4;4;0
2021-01-23;AT-5;1;155
2021-01-23;AT-5;2;0
2021-01-23;AT-5;3;0
2021-01-23;AT-5;4;0
2021-01-23;AT-6;1;130
2021-01-23;AT-6;2;1
2021-01-23;AT-6;3;0
2021-01-23;AT-6;4;0
2021-01-23;AT-7;1;239
2021-01-23;AT-7;2;6
2021-01-23;AT-7;3;0
2021-01-23;AT-7;4;0
2021-01-23;AT-8;1;76
2021-01-23;AT-8;2;0
2021-01-23;AT-8;3;0
2021-01-23;AT-8;4;0
2021-01-23;AT-9;1;375
2021-01-23;AT-9;2;1
2021-01-23;AT-9;3;0
2021-01-23;AT-9;4;0
2021-01-24;AT-1;1;0
2021-01-24;AT-1;2;0
2021-01-24;AT-1;3;0
2021-01-24;AT-1;4;0
2021-01-24;AT-2;1;814
2021-01-24;AT-2;2;1
2021-01-24;AT-2;3;0
2021-01-24;AT-2;4;0
2021-01-24;AT-3;1;3
2021-01-24;AT-3;2;3
2021-01-24;AT-3;3;0
2021-01-24;AT-3;4;0
2021-01-24;AT-4;1;420
2021-01-24;AT-4;2;2
2021-01-24;AT-4;3;0
2021-01-24;AT-4;4;0
2021-01-24;AT-5;1;2
2021-01-24;AT-5;2;1
2021-01-24;AT-5;3;0
2021-01-24;AT-5;4;0
2021-01-24;AT-6;1;21
2021-01-24;AT-6;2;0
2021-01-24;AT-6;3;0
2021-01-24;AT-6;4;0
2021-01-24;AT-7;1;1
2021-01-24;AT-7;2;4
2021-01-24;AT-7;3;0
2021-01-24;AT-7;4;0
2021-01-24;AT-8;1;2
2021-01-24;AT-8;2;0
2021-01-24;AT-8;3;0
2021-01-24;AT-8;4;0
2021-01-24;AT-9;1;13
2021-01-24;AT-9;2;4
2021-01-24;AT-9;3;0
2021-01-24;AT-9;4;0
2021-01-25;AT-1;1;75
2021-01-25;AT-1;2;1
2021-01-25;AT-1;3;0
2021-01-25;AT-1;4;0
2021-01-25;AT-2;1;2
2021-01-25;AT-2;2;1
2021-01-25;AT-2;3;0
2021-01-25;AT-2;4;0
2021-01-25;AT-3;1;152
2021-01-25;AT-3;2;4
2021-01-25;AT-3;3;0
2021-01-25;AT-3;4;0
2021-01-25;AT-4;1;231
2021-01-25;AT-4;2;3
2021-01-25;AT-4;3;0
2021-01-25;AT-4;4;0
2021-01-25;AT-5;1;124
2021-01-25;AT-5;2;101
2021-01-25;AT-5;3;0
2021-01-25;AT-5;4;0
2021-01-25;AT-6;1;240
2021-01-25;AT-6;2;1
2021-01-25;AT-6;3;0
2021-01-25;AT-6;4;0
2021-01-25;AT-7;1;221
2021-01-25;AT-7;2;8
2021-01-25;AT-7;3;0
2021-01-25;AT-7;4;0
2021-01-25;AT-8;1;9
2021-01-25;AT-8;2;0
2021-01-25;AT-8;3;0
2021-01-25;AT-8;4;0
2021-01-25;AT-9;1;366
2021-01-25;AT-9;2;7
2021-01-25;AT-9;3;0
2021-01-25;AT-9;4;0
2021-01-26;AT-1;1;272
2021-01-26;AT-1;2;17
2021-01-26;AT-1;3;0
2021-01-26;AT-1;4;0
2021-01-26;AT-2;1;34
2021-01-26;AT-2;2;315
2021-01-26;AT-2;3;0
2021-01-26;AT-2;4;0
2021-01-26;AT-3;1;905
2021-01-26;AT-3;2;26
2021-01-26;AT-3;3;0
2021-01-26;AT-3;4;0
2021-01-26;AT-4;1;2665
2021-01-26;AT-4;2;8
2021-01-26;AT-4;3;0
2021-01-26;AT-4;4;0
2021-01-26;AT-5;1;160
2021-01-26;AT-5;2;97
2021-01-26;AT-5;3;0
2021-01-26;AT-5;4;0
2021-01-26;AT-6;1;1599
2021-01-26;AT-6;2;49
2021-01-26;AT-6;3;0
2021-01-26;AT-6;4;0
2021-01-26;AT-7;1;1133
2021-01-26;AT-7;2;0
2021-01-26;AT-7;3;0
2021-01-26;AT-7;4;0
2021-01-26;AT-8;1;33
2021-01-26;AT-8;2;401
2021-01-26;AT-8;3;0
2021-01-26;AT-8;4;0
2021-01-26;AT-9;1;1038
2021-01-26;AT-9;2;15
2021-01-26;AT-9;3;0
2021-01-26;AT-9;4;0
2021-01-27;AT-1;1;287
2021-01-27;AT-1;2;0
2021-01-27;AT-1;3;0
2021-01-27;AT-1;4;0
2021-01-27;AT-2;1;265
2021-01-27;AT-2;2;36
2021-01-27;AT-2;3;0
2021-01-27;AT-2;4;0
2021-01-27;AT-3;1;1151
2021-01-27;AT-3;2;148
2021-01-27;AT-3;3;0
2021-01-27;AT-3;4;0
2021-01-27;AT-4;1;2574
2021-01-27;AT-4;2;225
2021-01-27;AT-4;3;0
2021-01-27;AT-4;4;0
2021-01-27;AT-5;1;197
2021-01-27;AT-5;2;24
2021-01-27;AT-5;3;0
2021-01-27;AT-5;4;0
2021-01-27;AT-6;1;560
2021-01-27;AT-6;2;0
2021-01-27;AT-6;3;0
2021-01-27;AT-6;4;0
2021-01-27;AT-7;1;410
2021-01-27;AT-7;2;89
2021-01-27;AT-7;3;0
2021-01-27;AT-7;4;0
2021-01-27;AT-8;1;25
2021-01-27;AT-8;2;0
2021-01-27;AT-8;3;0
2021-01-27;AT-8;4;0
2021-01-27;AT-9;1;2058
2021-01-27;AT-9;2;21
2021-01-27;AT-9;3;0
2021-01-27;AT-9;4;0
2021-01-28;AT-1;1;80
2021-01-28;AT-1;2;34
2021-01-28;AT-1;3;0
2021-01-28;AT-1;4;0
2021-01-28;AT-2;1;276
2021-01-28;AT-2;2;8
2021-01-28;AT-2;3;0
2021-01-28;AT-2;4;0
2021-01-28;AT-3;1;1141
2021-01-28;AT-3;2;392
2021-01-28;AT-3;3;0
2021-01-28;AT-3;4;0
2021-01-28;AT-4;1;2451
2021-01-28;AT-4;2;319
2021-01-28;AT-4;3;1
2021-01-28;AT-4;4;0
2021-01-28;AT-5;1;152
2021-01-28;AT-5;2;506
2021-01-28;AT-5;3;0
2021-01-28;AT-5;4;0
2021-01-28;AT-6;1;986
2021-01-28;AT-6;2;80
2021-01-28;AT-6;3;0
2021-01-28;AT-6;4;0
2021-01-28;AT-7;1;577
2021-01-28;AT-7;2;225
2021-01-28;AT-7;3;0
2021-01-28;AT-7;4;0
2021-01-28;AT-8;1;33
2021-01-28;AT-8;2;5
2021-01-28;AT-8;3;0
2021-01-28;AT-8;4;0
2021-01-28;AT-9;1;1632
2021-01-28;AT-9;2;1125
2021-01-28;AT-9;3;0
2021-01-28;AT-9;4;0
2021-01-29;AT-1;1;45
2021-01-29;AT-1;2;202
2021-01-29;AT-1;3;0
2021-01-29;AT-1;4;0
2021-01-29;AT-2;1;404
2021-01-29;AT-2;2;1137
2021-01-29;AT-2;3;0
2021-01-29;AT-2;4;0
2021-01-29;AT-3;1;600
2021-01-29;AT-3;2;1246
2021-01-29;AT-3;3;0
2021-01-29;AT-3;4;0
2021-01-29;AT-4;1;2050
2021-01-29;AT-4;2;425
2021-01-29;AT-4;3;0
2021-01-29;AT-4;4;0
2021-01-29;AT-5;1;199
2021-01-29;AT-5;2;798
2021-01-29;AT-5;3;1
2021-01-29;AT-5;4;0
2021-01-29;AT-6;1;521
2021-01-29;AT-6;2;2165
2021-01-29;AT-6;3;0
2021-01-29;AT-6;4;0
2021-01-29;AT-7;1;527
2021-01-29;AT-7;2;477
2021-01-29;AT-7;3;0
2021-01-29;AT-7;4;0
2021-01-29;AT-8;1;30
2021-01-29;AT-8;2;1726
2021-01-29;AT-8;3;0
2021-01-29;AT-8;4;0
2021-01-29;AT-9;1;1053
2021-01-29;AT-9;2;1564
2021-01-29;AT-9;3;0
2021-01-29;AT-9;4;0
2021-01-30;AT-1;1;1
2021-01-30;AT-1;2;44
2021-01-30;AT-1;3;0
2021-01-30;AT-1;4;0
2021-01-30;AT-2;1;1
2021-01-30;AT-2;2;0
2021-01-30;AT-2;3;0
2021-01-30;AT-2;4;0
2021-01-30;AT-3;1;175
2021-01-30;AT-3;2;742
2021-01-30;AT-3;3;0
2021-01-30;AT-3;4;0
2021-01-30;AT-4;1;918
2021-01-30;AT-4;2;24
2021-01-30;AT-4;3;0
2021-01-30;AT-4;4;0
2021-01-30;AT-5;1;14
2021-01-30;AT-5;2;124
2021-01-30;AT-5;3;0
2021-01-30;AT-5;4;0
2021-01-30;AT-6;1;102
2021-01-30;AT-6;2;260
2021-01-30;AT-6;3;0
2021-01-30;AT-6;4;0
2021-01-30;AT-7;1;11
2021-01-30;AT-7;2;18
2021-01-30;AT-7;3;0
2021-01-30;AT-7;4;0
2021-01-30;AT-8;1;108
2021-01-30;AT-8;2;985
2021-01-30;AT-8;3;0
2021-01-30;AT-8;4;0
2021-01-30;AT-9;1;32
2021-01-30;AT-9;2;168
2021-01-30;AT-9;3;0
2021-01-30;AT-9;4;0
2021-01-31;AT-1;1;3
2021-01-31;AT-1;2;31
2021-01-31;AT-1;3;0
2021-01-31;AT-1;4;0
2021-01-31;AT-2;1;2
2021-01-31;AT-2;2;1
2021-01-31;AT-2;3;0
2021-01-31;AT-2;4;0
2021-01-31;AT-3;1;58
2021-01-31;AT-3;2;475
2021-01-31;AT-3;3;0
2021-01-31;AT-3;4;0
2021-01-31;AT-4;1;268
2021-01-31;AT-4;2;4
2021-01-31;AT-4;3;0
2021-01-31;AT-4;4;0
2021-01-31;AT-5;1;8
2021-01-31;AT-5;2;40
2021-01-31;AT-5;3;0
2021-01-31;AT-5;4;0
2021-01-31;AT-6;1;3
2021-01-31;AT-6;2;13
2021-01-31;AT-6;3;0
2021-01-31;AT-6;4;0
2021-01-31;AT-7;1;55
2021-01-31;AT-7;2;12
2021-01-31;AT-7;3;0
2021-01-31;AT-7;4;0
2021-01-31;AT-8;1;14
2021-01-31;AT-8;2;339
2021-01-31;AT-8;3;0
2021-01-31;AT-8;4;0
2021-01-31;AT-9;1;20
2021-01-31;AT-9;2;89
2021-01-31;AT-9;3;0
2021-01-31;AT-9;4;0
2021-02-01;AT-1;1;37
2021-02-01;AT-1;2;273
2021-02-01;AT-1;3;0
2021-02-01;AT-1;4;0
2021-02-01;AT-2;1;25
2021-02-01;AT-2;2;104
2021-02-01;AT-2;3;0
2021-02-01;AT-2;4;0
2021-02-01;AT-3;1;745
2021-02-01;AT-3;2;1046
2021-02-01;AT-3;3;0
2021-02-01;AT-3;4;0
2021-02-01;AT-4;1;26
2021-02-01;AT-4;2;106
2021-02-01;AT-4;3;0
2021-02-01;AT-4;4;0
2021-02-01;AT-5;1;20
2021-02-01;AT-5;2;467
2021-02-01;AT-5;3;0
2021-02-01;AT-5;4;0
2021-02-01;AT-6;1;106
2021-02-01;AT-6;2;411
2021-02-01;AT-6;3;0
2021-02-01;AT-6;4;0
2021-02-01;AT-7;1;152
2021-02-01;AT-7;2;68
2021-02-01;AT-7;3;0
2021-02-01;AT-7;4;0
2021-02-01;AT-8;1;6
2021-02-01;AT-8;2;3
2021-02-01;AT-8;3;0
2021-02-01;AT-8;4;0
2021-02-01;AT-9;1;508
2021-02-01;AT-9;2;673
2021-02-01;AT-9;3;0
2021-02-01;AT-9;4;0
2021-02-02;AT-1;1;101
2021-02-02;AT-1;2;726
2021-02-02;AT-1;3;0
2021-02-02;AT-1;4;0
2021-02-02;AT-2;1;213
2021-02-02;AT-2;2;1838
2021-02-02;AT-2;3;3
2021-02-02;AT-2;4;0
2021-02-02;AT-3;1;1698
2021-02-02;AT-3;2;3707
2021-02-02;AT-3;3;0
2021-02-02;AT-3;4;0
2021-02-02;AT-4;1;34
2021-02-02;AT-4;2;174
2021-02-02;AT-4;3;1
2021-02-02;AT-4;4;0
2021-02-02;AT-5;1;53
2021-02-02;AT-5;2;1146
2021-02-02;AT-5;3;2
2021-02-02;AT-5;4;0
2021-02-02;AT-6;1;164
2021-02-02;AT-6;2;2200
2021-02-02;AT-6;3;0
2021-02-02;AT-6;4;0
2021-02-02;AT-7;1;191
2021-02-02;AT-7;2;2460
2021-02-02;AT-7;3;0
2021-02-02;AT-7;4;0
2021-02-02;AT-8;1;25
2021-02-02;AT-8;2;483
2021-02-02;AT-8;3;0
2021-02-02;AT-8;4;0
2021-02-02;AT-9;1;665
2021-02-02;AT-9;2;1673
2021-02-02;AT-9;3;1
2021-02-02;AT-9;4;0
2021-02-03;AT-1;1;77
2021-02-03;AT-1;2;497
2021-02-03;AT-1;3;0
2021-02-03;AT-1;4;0
2021-02-03;AT-2;1;251
2021-02-03;AT-2;2;1682
2021-02-03;AT-2;3;0
2021-02-03;AT-2;4;0
2021-02-03;AT-3;1;1449
2021-02-03;AT-3;2;2407
2021-02-03;AT-3;3;0
2021-02-03;AT-3;4;0
2021-02-03;AT-4;1;185
2021-02-03;AT-4;2;3933
2021-02-03;AT-4;3;0
2021-02-03;AT-4;4;0
2021-02-03;AT-5;1;41
2021-02-03;AT-5;2;889
2021-02-03;AT-5;3;2
2021-02-03;AT-5;4;0
2021-02-03;AT-6;1;386
2021-02-03;AT-6;2;1960
2021-02-03;AT-6;3;0
2021-02-03;AT-6;4;0
2021-02-03;AT-7;1;165
2021-02-03;AT-7;2;2088
2021-02-03;AT-7;3;0
2021-02-03;AT-7;4;0
2021-02-03;AT-8;1;13
2021-02-03;AT-8;2;664
2021-02-03;AT-8;3;0
2021-02-03;AT-8;4;0
2021-02-03;AT-9;1;641
2021-02-03;AT-9;2;987
2021-02-03;AT-9;3;0
2021-02-03;AT-9;4;0
2021-02-04;AT-1;1;75
2021-02-04;AT-1;2;317
2021-02-04;AT-1;3;0
2021-02-04;AT-1;4;0
2021-02-04;AT-2;1;130
2021-02-04;AT-2;2;1480
2021-02-04;AT-2;3;0
2021-02-04;AT-2;4;0
2021-02-04;AT-3;1;1115
2021-02-04;AT-3;2;2807
2021-02-04;AT-3;3;0
2021-02-04;AT-3;4;0
2021-02-04;AT-4;1;322
2021-02-04;AT-4;2;4669
2021-02-04;AT-4;3;1
2021-02-04;AT-4;4;0
2021-02-04;AT-5;1;136
2021-02-04;AT-5;2;1385
2021-02-04;AT-5;3;2
2021-02-04;AT-5;4;0
2021-02-04;AT-6;1;367
2021-02-04;AT-6;2;2367
2021-02-04;AT-6;3;0
2021-02-04;AT-6;4;0
2021-02-04;AT-7;1;269
2021-02-04;AT-7;2;2062
2021-02-04;AT-7;3;1
2021-02-04;AT-7;4;0
2021-02-04;AT-8;1;8
2021-02-04;AT-8;2;595
2021-02-04;AT-8;3;0
2021-02-04;AT-8;4;0
2021-02-04;AT-9;1;482
2021-02-04;AT-9;2;2265
2021-02-04;AT-9;3;0
2021-02-04;AT-9;4;0
2021-02-05;AT-1;1;77
2021-02-05;AT-1;2;495
2021-02-05;AT-1;3;0
2021-02-05;AT-1;4;0
2021-02-05;AT-2;1;427
2021-02-05;AT-2;2;141
2021-02-05;AT-2;3;0
2021-02-05;AT-2;4;0
2021-02-05;AT-3;1;1736
2021-02-05;AT-3;2;1568
2021-02-05;AT-3;3;0
2021-02-05;AT-3;4;0
2021-02-05;AT-4;1;348
2021-02-05;AT-4;2;2757
2021-02-05;AT-4;3;0
2021-02-05;AT-4;4;0
2021-02-05;AT-5;1;158
2021-02-05;AT-5;2;1415
2021-02-05;AT-5;3;0
2021-02-05;AT-5;4;0
2021-02-05;AT-6;1;458
2021-02-05;AT-6;2;3618
2021-02-05;AT-6;3;0
2021-02-05;AT-6;4;0
2021-02-05;AT-7;1;279
2021-02-05;AT-7;2;1842
2021-02-05;AT-7;3;3
2021-02-05;AT-7;4;0
2021-02-05;AT-8;1;28
2021-02-05;AT-8;2;1051
2021-02-05;AT-8;3;2
2021-02-05;AT-8;4;0
2021-02-05;AT-9;1;667
2021-02-05;AT-9;2;4257
2021-02-05;AT-9;3;1
2021-02-05;AT-9;4;0
2021-02-06;AT-1;1;39
2021-02-06;AT-1;2;149
2021-02-06;AT-1;3;0
2021-02-06;AT-1;4;0
2021-02-06;AT-2;1;56
2021-02-06;AT-2;2;1156
2021-02-06;AT-2;3;0
2021-02-06;AT-2;4;0
2021-02-06;AT-3;1;1344
2021-02-06;AT-3;2;718
2021-02-06;AT-3;3;0
2021-02-06;AT-3;4;0
2021-02-06;AT-4;1;17
2021-02-06;AT-4;2;162
2021-02-06;AT-4;3;0
2021-02-06;AT-4;4;0
2021-02-06;AT-5;1;5
2021-02-06;AT-5;2;190
2021-02-06;AT-5;3;0
2021-02-06;AT-5;4;0
2021-02-06;AT-6;1;93
2021-02-06;AT-6;2;625
2021-02-06;AT-6;3;0
2021-02-06;AT-6;4;0
2021-02-06;AT-7;1;80
2021-02-06;AT-7;2;373
2021-02-06;AT-7;3;0
2021-02-06;AT-7;4;0
2021-02-06;AT-8;1;900
2021-02-06;AT-8;2;311
2021-02-06;AT-8;3;0
2021-02-06;AT-8;4;0
2021-02-06;AT-9;1;238
2021-02-06;AT-9;2;2746
2021-02-06;AT-9;3;0
2021-02-06;AT-9;4;0
2021-02-07;AT-1;1;2
2021-02-07;AT-1;2;154
2021-02-07;AT-1;3;0
2021-02-07;AT-1;4;0
2021-02-07;AT-2;1;40
2021-02-07;AT-2;2;777
2021-02-07;AT-2;3;0
2021-02-07;AT-2;4;0
2021-02-07;AT-3;1;218
2021-02-07;AT-3;2;556
2021-02-07;AT-3;3;0
2021-02-07;AT-3;4;0
2021-02-07;AT-4;1;3
2021-02-07;AT-4;2;22
2021-02-07;AT-4;3;0
2021-02-07;AT-4;4;0
2021-02-07;AT-5;1;0
2021-02-07;AT-5;2;11
2021-02-07;AT-5;3;0
2021-02-07;AT-5;4;0
2021-02-07;AT-6;1;23
2021-02-07;AT-6;2;129
2021-02-07;AT-6;3;0
2021-02-07;AT-6;4;0
2021-02-07;AT-7;1;20
2021-02-07;AT-7;2;225
2021-02-07;AT-7;3;0
2021-02-07;AT-7;4;0
2021-02-07;AT-8;1;277
2021-02-07;AT-8;2;2
2021-02-07;AT-8;3;0
2021-02-07;AT-8;4;0
2021-02-07;AT-9;1;48
2021-02-07;AT-9;2;2538
2021-02-07;AT-9;3;0
2021-02-07;AT-9;4;0
2021-02-08;AT-1;1;16
2021-02-08;AT-1;2;269
2021-02-08;AT-1;3;0
2021-02-08;AT-1;4;0
2021-02-08;AT-2;1;682
2021-02-08;AT-2;2;62
2021-02-08;AT-2;3;0
2021-02-08;AT-2;4;0
2021-02-08;AT-3;1;563
2021-02-08;AT-3;2;1207
2021-02-08;AT-3;3;0
2021-02-08;AT-3;4;0
2021-02-08;AT-4;1;14
2021-02-08;AT-4;2;110
2021-02-08;AT-4;3;0
2021-02-08;AT-4;4;0
2021-02-08;AT-5;1;24
2021-02-08;AT-5;2;249
2021-02-08;AT-5;3;0
2021-02-08;AT-5;4;0
2021-02-08;AT-6;1;79
2021-02-08;AT-6;2;1700
2021-02-08;AT-6;3;2
2021-02-08;AT-6;4;0
2021-02-08;AT-7;1;31
2021-02-08;AT-7;2;118
2021-02-08;AT-7;3;0
2021-02-08;AT-7;4;0
2021-02-08;AT-8;1;8
2021-02-08;AT-8;2;131
2021-02-08;AT-8;3;0
2021-02-08;AT-8;4;0
2021-02-08;AT-9;1;661
2021-02-08;AT-9;2;3907
2021-02-08;AT-9;3;1
2021-02-08;AT-9;4;0
2021-02-09;AT-1;1;101
2021-02-09;AT-1;2;1466
2021-02-09;AT-1;3;0
2021-02-09;AT-1;4;0
2021-02-09;AT-2;1;454
2021-02-09;AT-2;2;871
2021-02-09;AT-2;3;0
2021-02-09;AT-2;4;0
2021-02-09;AT-3;1;1309
2021-02-09;AT-3;2;2616
2021-02-09;AT-3;3;0
2021-02-09;AT-3;4;0
2021-02-09;AT-4;1;55
2021-02-09;AT-4;2;1814
2021-02-09;AT-4;3;1
2021-02-09;AT-4;4;0
2021-02-09;AT-5;1;280
2021-02-09;AT-5;2;1477
2021-02-09;AT-5;3;0
2021-02-09;AT-5;4;0
2021-02-09;AT-6;1;205
2021-02-09;AT-6;2;4120
2021-02-09;AT-6;3;1
2021-02-09;AT-6;4;0
2021-02-09;AT-7;1;138
2021-02-09;AT-7;2;1811
2021-02-09;AT-7;3;1
2021-02-09;AT-7;4;0
2021-02-09;AT-8;1;6
2021-02-09;AT-8;2;484
2021-02-09;AT-8;3;1
2021-02-09;AT-8;4;0
2021-02-09;AT-9;1;340
2021-02-09;AT-9;2;2138
2021-02-09;AT-9;3;0
2021-02-09;AT-9;4;0
2021-02-10;AT-1;1;62
2021-02-10;AT-1;2;876
2021-02-10;AT-1;3;0
2021-02-10;AT-1;4;0
2021-02-10;AT-2;1;288
2021-02-10;AT-2;2;976
2021-02-10;AT-2;3;0
2021-02-10;AT-2;4;0
2021-02-10;AT-3;1;1482
2021-02-10;AT-3;2;4391
2021-02-10;AT-3;3;2
2021-02-10;AT-3;4;0
2021-02-10;AT-4;1;64
2021-02-10;AT-4;2;1755
2021-02-10;AT-4;3;3
2021-02-10;AT-4;4;0
2021-02-10;AT-5;1;314
2021-02-10;AT-5;2;916
2021-02-10;AT-5;3;0
2021-02-10;AT-5;4;0
2021-02-10;AT-6;1;624
2021-02-10;AT-6;2;3930
2021-02-10;AT-6;3;0
2021-02-10;AT-6;4;0
2021-02-10;AT-7;1;218
2021-02-10;AT-7;2;1732
2021-02-10;AT-7;3;0
2021-02-10;AT-7;4;0
2021-02-10;AT-8;1;7
2021-02-10;AT-8;2;1054
2021-02-10;AT-8;3;1
2021-02-10;AT-8;4;0
2021-02-10;AT-9;1;585
2021-02-10;AT-9;2;2849
2021-02-10;AT-9;3;0
2021-02-10;AT-9;4;0
2021-02-11;AT-1;1;64
2021-02-11;AT-1;2;445
2021-02-11;AT-1;3;0
2021-02-11;AT-1;4;0
2021-02-11;AT-2;1;138
2021-02-11;AT-2;2;733
2021-02-11;AT-2;3;0
2021-02-11;AT-2;4;0
2021-02-11;AT-3;1;1608
2021-02-11;AT-3;2;3527
2021-02-11;AT-3;3;0
2021-02-11;AT-3;4;0
2021-02-11;AT-4;1;1253
2021-02-11;AT-4;2;4407
2021-02-11;AT-4;3;0
2021-02-11;AT-4;4;0
2021-02-11;AT-5;1;199
2021-02-11;AT-5;2;1190
2021-02-11;AT-5;3;0
2021-02-11;AT-5;4;0
2021-02-11;AT-6;1;945
2021-02-11;AT-6;2;3574
2021-02-11;AT-6;3;0
2021-02-11;AT-6;4;0
2021-02-11;AT-7;1;295
2021-02-11;AT-7;2;761
2021-02-11;AT-7;3;1
2021-02-11;AT-7;4;0
2021-02-11;AT-8;1;11
2021-02-11;AT-8;2;300
2021-02-11;AT-8;3;0
2021-02-11;AT-8;4;0
2021-02-11;AT-9;1;937
2021-02-11;AT-9;2;4545
2021-02-11;AT-9;3;0
2021-02-11;AT-9;4;0
2021-02-12;AT-1;1;84
2021-02-12;AT-1;2;247
2021-02-12;AT-1;3;0
2021-02-12;AT-1;4;0
2021-02-12;AT-2;1;285
2021-02-12;AT-2;2;253
2021-02-12;AT-2;3;0
2021-02-12;AT-2;4;0
2021-02-12;AT-3;1;2566
2021-02-12;AT-3;2;2151
2021-02-12;AT-3;3;0
2021-02-12;AT-3;4;0
2021-02-12;AT-4;1;1512
2021-02-12;AT-4;2;6605
2021-02-12;AT-4;3;0
2021-02-12;AT-4;4;0
2021-02-12;AT-5;1;83
2021-02-12;AT-5;2;895
2021-02-12;AT-5;3;0
2021-02-12;AT-5;4;0
2021-02-12;AT-6;1;1225
2021-02-12;AT-6;2;2851
2021-02-12;AT-6;3;0
2021-02-12;AT-6;4;0
2021-02-12;AT-7;1;364
2021-02-12;AT-7;2;527
2021-02-12;AT-7;3;0
2021-02-12;AT-7;4;0
2021-02-12;AT-8;1;265
2021-02-12;AT-8;2;746
2021-02-12;AT-8;3;0
2021-02-12;AT-8;4;0
2021-02-12;AT-9;1;2196
2021-02-12;AT-9;2;4080
2021-02-12;AT-9;3;1
2021-02-12;AT-9;4;0
2021-02-13;AT-1;1;1016
2021-02-13;AT-1;2;39
2021-02-13;AT-1;3;0
2021-02-13;AT-1;4;0
2021-02-13;AT-2;1;179
2021-02-13;AT-2;2;1199
2021-02-13;AT-2;3;0
